sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
6893,0.0781,0.1076,0.1046,0.1406,0.2002,0.2053,0.2144,0.2116,0.1764,0.1396,6,,,,,
6894,0.0706,0.0974,0.0873,0.1347,0.1889,0.1997,0.2144,0.2056,0.1752,0.1336,6,,,,,
6895,0.0716,0.1012,0.0857,0.1458,0.1948,0.2064,0.221,0.2096,0.1858,0.1538,6,,,,,
6896,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6897,0.0669,0.1018,0.0874,0.136,0.1987,0.2115,0.2248,0.2165,0.1743,0.1259,6,,,,,
6898,0.0647,0.096,0.0796,0.1296,0.1943,0.206,0.2322,0.2081,0.1593,0.1143,6,,,,,
6899,0.0647,0.097,0.0849,0.1296,0.1943,0.206,0.2194,0.2081,0.1593,0.1143,6,,,,,
6900,0.068,0.0992,0.088,0.1347,0.1889,0.1997,0.2094,0.2056,0.1752,0.1336,6,,,,,
6901,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6902,0.063,0.0968,0.0904,0.1386,0.1996,0.2074,0.2166,0.2198,0.1893,0.1453,6,,,,,
6903,0.0716,0.1012,0.0857,0.1458,0.1948,0.2064,0.221,0.2096,0.1858,0.1538,6,,,,,
6904,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6905,0.0647,0.097,0.0849,0.1296,0.1943,0.206,0.2194,0.2081,0.1593,0.1143,6,,,,,
6906,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6907,0.0669,0.1018,0.0874,0.136,0.1987,0.2115,0.2248,0.2165,0.1743,0.1259,6,,,,,
6908,0.063,0.0968,0.0904,0.1386,0.1996,0.2074,0.2166,0.2198,0.1893,0.1453,6,,,,,
6909,0.0578,0.0931,0.076,0.136,0.1987,0.2115,0.227,0.2165,0.1743,0.1259,6,,,,,
6910,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6911,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6912,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6913,0.0669,0.1018,0.0874,0.136,0.1987,0.2115,0.2248,0.2165,0.1743,0.1259,6,,,,,
6914,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6915,0.0655,0.1009,0.0879,0.1386,0.1996,0.2074,0.2154,0.2198,0.1893,0.1453,6,,,,,
6916,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6917,0.0706,0.0974,0.0873,0.1347,0.1889,0.1997,0.2144,0.2056,0.1752,0.1336,6,,,,,
6918,0.0655,0.1009,0.0879,0.1386,0.1996,0.2074,0.2154,0.2198,0.1893,0.1453,6,,,,,
6919,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6920,0.063,0.0968,0.0904,0.1386,0.1996,0.2074,0.2166,0.2198,0.1893,0.1453,6,,,,,
6921,0.0824,0.1088,0.1074,0.1406,0.2002,0.2053,0.218,0.2116,0.1764,0.1396,6,,,,,
6922,0.0716,0.1012,0.0857,0.1458,0.1948,0.2064,0.221,0.2096,0.1858,0.1538,6,,,,,
6923,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6924,0.0651,0.096,0.0833,0.1406,0.2002,0.2053,0.2236,0.2116,0.1764,0.1396,6,,,,,
6925,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6926,0.0824,0.1088,0.1074,0.1406,0.2002,0.2053,0.218,0.2116,0.1764,0.1396,6,,,,,
6927,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6928,0.068,0.0992,0.088,0.1347,0.1889,0.1997,0.2094,0.2056,0.1752,0.1336,6,,,,,
6929,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6930,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6931,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6932,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6933,0.068,0.0992,0.088,0.1347,0.1889,0.1997,0.2094,0.2056,0.1752,0.1336,6,,,,,
6934,0.0669,0.1018,0.0874,0.136,0.1987,0.2115,0.2248,0.2165,0.1743,0.1259,6,,,,,
6935,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6936,0.0669,0.1018,0.0874,0.136,0.1987,0.2115,0.2248,0.2165,0.1743,0.1259,6,,,,,
6937,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6938,0.0814,0.1138,0.1182,0.1458,0.1948,0.2064,0.2186,0.2096,0.1858,0.1538,6,,,,,
6939,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6940,0.0669,0.1018,0.0874,0.136,0.1987,0.2115,0.2248,0.2165,0.1743,0.1259,6,,,,,
6941,0.0824,0.1088,0.1074,0.1406,0.2002,0.2053,0.218,0.2116,0.1764,0.1396,6,,,,,
6942,0.0655,0.1009,0.0879,0.1386,0.1996,0.2074,0.2154,0.2198,0.1893,0.1453,6,,,,,
6943,0.0814,0.1138,0.1182,0.1458,0.1948,0.2064,0.2186,0.2096,0.1858,0.1538,6,,,,,
6944,0.0715,0.0996,0.0932,0.1386,0.1996,0.2074,0.2244,0.2198,0.1893,0.1453,6,,,,,
6945,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6946,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6947,0.0578,0.0931,0.076,0.136,0.1987,0.2115,0.227,0.2165,0.1743,0.1259,6,,,,,
6948,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6949,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6950,0.0647,0.097,0.0849,0.1296,0.1943,0.206,0.2194,0.2081,0.1593,0.1143,6,,,,,
6951,0.063,0.0968,0.0904,0.1386,0.1996,0.2074,0.2166,0.2198,0.1893,0.1453,6,,,,,
6952,0.063,0.0968,0.0904,0.1386,0.1996,0.2074,0.2166,0.2198,0.1893,0.1453,6,,,,,
6953,0.0655,0.1009,0.0879,0.1386,0.1996,0.2074,0.2154,0.2198,0.1893,0.1453,6,,,,,
6954,0.0655,0.1009,0.0879,0.1386,0.1996,0.2074,0.2154,0.2198,0.1893,0.1453,6,,,,,
6955,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6956,0.0647,0.096,0.0796,0.1296,0.1943,0.206,0.2322,0.2081,0.1593,0.1143,6,,,,,
6957,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6958,0.0651,0.096,0.0833,0.1406,0.2002,0.2053,0.2236,0.2116,0.1764,0.1396,6,,,,,
6959,0.0781,0.1076,0.1046,0.1406,0.2002,0.2053,0.2144,0.2116,0.1764,0.1396,6,,,,,
6960,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6961,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6962,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6963,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6964,0.0814,0.1138,0.1182,0.1458,0.1948,0.2064,0.2186,0.2096,0.1858,0.1538,6,,,,,
6965,0.0627,0.0963,0.08,0.1296,0.1943,0.206,0.2294,0.2081,0.1593,0.1143,6,,,,,
6966,0.0706,0.0974,0.0873,0.1347,0.1889,0.1997,0.2144,0.2056,0.1752,0.1336,6,,,,,
6967,0.0627,0.0963,0.08,0.1296,0.1943,0.206,0.2294,0.2081,0.1593,0.1143,6,,,,,
6968,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6969,0.0716,0.1012,0.0857,0.1458,0.1948,0.2064,0.221,0.2096,0.1858,0.1538,6,,,,,
6970,0.0706,0.0974,0.0873,0.1347,0.1889,0.1997,0.2144,0.2056,0.1752,0.1336,6,,,,,
6971,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6972,0.0651,0.096,0.0833,0.1406,0.2002,0.2053,0.2236,0.2116,0.1764,0.1396,6,,,,,
6973,0.063,0.0968,0.0904,0.1386,0.1996,0.2074,0.2166,0.2198,0.1893,0.1453,6,,,,,
6974,0.0651,0.096,0.0833,0.1406,0.2002,0.2053,0.2236,0.2116,0.1764,0.1396,6,,,,,
6975,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6976,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
6977,0.0665,0.097,0.0808,0.1406,0.2002,0.2053,0.2248,0.2116,0.1764,0.1396,6,,,,,
6978,0.0814,0.1138,0.1182,0.1458,0.1948,0.2064,0.2186,0.2096,0.1858,0.1538,6,,,,,
6979,0.0647,0.097,0.0849,0.1296,0.1943,0.206,0.2194,0.2081,0.1593,0.1143,6,,,,,
6980,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6981,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6982,0.0627,0.0963,0.08,0.1296,0.1943,0.206,0.2294,0.2081,0.1593,0.1143,6,,,,,
6983,0.068,0.0992,0.088,0.1347,0.1889,0.1997,0.2094,0.2056,0.1752,0.1336,6,,,,,
6984,0.068,0.0992,0.088,0.1347,0.1889,0.1997,0.2094,0.2056,0.1752,0.1336,6,,,,,
6985,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6986,0.0661,0.0955,0.0828,0.1296,0.1943,0.206,0.221,0.2081,0.1593,0.1143,6,,,,,
6987,0.0647,0.097,0.0849,0.1296,0.1943,0.206,0.2194,0.2081,0.1593,0.1143,6,,,,,
6988,0.0814,0.1138,0.1182,0.1458,0.1948,0.2064,0.2186,0.2096,0.1858,0.1538,6,,,,,
6989,0.0781,0.1076,0.1046,0.1406,0.2002,0.2053,0.2144,0.2116,0.1764,0.1396,6,,,,,
6990,0.0805,0.1112,0.1152,0.1458,0.1948,0.2064,0.2118,0.2096,0.1858,0.1538,6,,,,,
6991,0.0679,0.0962,0.0834,0.1386,0.1996,0.2074,0.221,0.2198,0.1893,0.1453,6,,,,,
6992,0.0679,0.0962,0.0834,0.1386,0.1996,0.2074,0.221,0.2198,0.1893,0.1453,6,,,,,
6993,0.068,0.0992,0.088,0.1347,0.1889,0.1997,0.2094,0.2056,0.1752,0.1336,6,,,,,
6994,0.063,0.0968,0.082,0.136,0.1987,0.2115,0.2272,0.2165,0.1743,0.1259,6,,,,,
6995,0.0665,0.097,0.0808,0.1406,0.2002,0.2053,0.2248,0.2116,0.1764,0.1396,6,,,,,
6996,0.0684,0.0977,0.0859,0.1347,0.1889,0.1997,0.2172,0.2056,0.1752,0.1336,6,,,,,
6997,0.067,0.0995,0.0871,0.1458,0.1948,0.2064,0.2196,0.2096,0.1858,0.1538,6,,,,,
6998,0.0651,0.096,0.0833,0.1406,0.2002,0.2053,0.2236,0.2116,0.1764,0.1396,6,,,,,
6999,0.0684,0.0968,0.0854,0.1347,0.1889,0.1997,0.2166,0.2056,0.1752,0.1336,6,,,,,
7000,0.0647,0.097,0.0849,0.1296,0.1943,0.206,0.2194,0.2081,0.1593,0.1143,6,,,,,
7001,0.0315,0.0621,0.0401,0.0819,0.3084,0.4108,0.4119,0.4034,0.1477,0.0725,7,,,,,
7002,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
7003,0.0315,0.0621,0.0401,0.0819,0.3084,0.4108,0.4119,0.4034,0.1477,0.0725,7,,,,,
7004,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7005,0.0278,0.0575,0.0348,0.0882,0.3194,0.4117,0.432,0.4102,0.1512,0.0731,7,,,,,
7006,0.034,0.0613,0.0348,0.0807,0.3159,0.4029,0.4312,0.3935,0.1507,0.0736,7,,,,,
7007,0.0334,0.0631,0.061,0.1396,0.2921,0.3474,0.3968,0.3763,0.1811,0.1321,7,,,,,
7008,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7009,0.0288,0.0558,0.0367,0.0807,0.3159,0.4029,0.4276,0.3935,0.1507,0.0736,7,,,,,
7010,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7011,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7012,0.0364,0.0655,0.0397,0.0982,0.318,0.3944,0.4037,0.4196,0.1526,0.0761,7,,,,,
7013,0.0334,0.0631,0.061,0.1396,0.2921,0.3474,0.3968,0.3763,0.1811,0.1321,7,,,,,
7014,0.0385,0.0699,0.0526,0.0877,0.3022,0.4068,0.4392,0.4304,0.1581,0.0892,7,,,,,
7015,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7016,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
7017,0.0385,0.067,0.0586,0.1396,0.2921,0.3474,0.4061,0.3763,0.1811,0.1321,7,,,,,
7018,0.0469,0.0753,0.0885,0.1284,0.3019,0.38,0.399,0.3661,0.2002,0.1353,7,,,,,
7019,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
7020,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7021,0.0334,0.0631,0.061,0.1396,0.2921,0.3474,0.3968,0.3763,0.1811,0.1321,7,,,,,
7022,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7023,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7024,0.0334,0.0631,0.061,0.1396,0.2921,0.3474,0.3968,0.3763,0.1811,0.1321,7,,,,,
7025,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7026,0.055,0.0885,0.0714,0.1419,0.2968,0.3662,0.3982,0.3492,0.2006,0.1394,7,,,,,
7027,0.0385,0.0699,0.0526,0.0877,0.3022,0.4068,0.4392,0.4304,0.1581,0.0892,7,,,,,
7028,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7029,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7030,0.0304,0.0671,0.0401,0.0947,0.3061,0.3891,0.387,0.3986,0.1563,0.0766,7,,,,,
7031,0.034,0.0613,0.0348,0.0807,0.3159,0.4029,0.4312,0.3935,0.1507,0.0736,7,,,,,
7032,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7033,0.0288,0.0558,0.0367,0.0807,0.3159,0.4029,0.4276,0.3935,0.1507,0.0736,7,,,,,
7034,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7035,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7036,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7037,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7038,0.0344,0.0653,0.0567,0.095,0.3045,0.3842,0.4184,0.4014,0.1608,0.0906,7,,,,,
7039,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7040,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
7041,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7042,0.0719,0.0935,0.1064,0.1419,0.2968,0.3662,0.3828,0.3492,0.2006,0.1394,7,,,,,
7043,0.0469,0.0753,0.0885,0.1284,0.3019,0.38,0.399,0.3661,0.2002,0.1353,7,,,,,
7044,0.0252,0.0592,0.0373,0.0882,0.3194,0.4117,0.4352,0.4102,0.1512,0.0731,7,,,,,
7045,0.0719,0.0935,0.1064,0.1419,0.2968,0.3662,0.3828,0.3492,0.2006,0.1394,7,,,,,
7046,0.034,0.0613,0.0348,0.0807,0.3159,0.4029,0.4312,0.3935,0.1507,0.0736,7,,,,,
7047,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7048,0.0316,0.063,0.0396,0.0982,0.318,0.3944,0.422,0.4196,0.1526,0.0761,7,,,,,
7049,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
7050,0.0385,0.0699,0.0526,0.0877,0.3022,0.4068,0.4392,0.4304,0.1581,0.0892,7,,,,,
7051,0.0462,0.0764,0.0496,0.142,0.2881,0.353,0.3905,0.3548,0.1874,0.1323,7,,,,,
7052,0.0298,0.0576,0.0427,0.0877,0.3022,0.4068,0.4283,0.4304,0.1581,0.0892,7,,,,,
7053,0.0469,0.0753,0.0885,0.1284,0.3019,0.38,0.399,0.3661,0.2002,0.1353,7,,,,,
7054,0.0288,0.0558,0.0367,0.0807,0.3159,0.4029,0.4276,0.3935,0.1507,0.0736,7,,,,,
7055,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7056,0.0344,0.0653,0.0567,0.095,0.3045,0.3842,0.4184,0.4014,0.1608,0.0906,7,,,,,
7057,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7058,0.0303,0.0573,0.0351,0.0882,0.3194,0.4117,0.4275,0.4102,0.1512,0.0731,7,,,,,
7059,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7060,0.0469,0.0753,0.0885,0.1284,0.3019,0.38,0.399,0.3661,0.2002,0.1353,7,,,,,
7061,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7062,0.0321,0.0594,0.0336,0.0807,0.3159,0.4029,0.4108,0.3935,0.1507,0.0736,7,,,,,
7063,0.0385,0.067,0.0586,0.1396,0.2921,0.3474,0.4061,0.3763,0.1811,0.1321,7,,,,,
7064,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7065,0.0462,0.0764,0.0496,0.142,0.2881,0.353,0.3905,0.3548,0.1874,0.1323,7,,,,,
7066,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7067,0.0462,0.0764,0.0496,0.142,0.2881,0.353,0.3905,0.3548,0.1874,0.1323,7,,,,,
7068,0.0252,0.0592,0.0373,0.0882,0.3194,0.4117,0.4352,0.4102,0.1512,0.0731,7,,,,,
7069,0.0252,0.0592,0.0373,0.0882,0.3194,0.4117,0.4352,0.4102,0.1512,0.0731,7,,,,,
7070,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7071,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7072,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7073,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
7074,0.0719,0.0935,0.1064,0.1419,0.2968,0.3662,0.3828,0.3492,0.2006,0.1394,7,,,,,
7075,0.0303,0.0656,0.0384,0.0914,0.3204,0.406,0.4297,0.4165,0.152,0.0729,7,,,,,
7076,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7077,0.0315,0.0621,0.0401,0.0819,0.3084,0.4108,0.4119,0.4034,0.1477,0.0725,7,,,,,
7078,0.0344,0.0653,0.0567,0.095,0.3045,0.3842,0.4184,0.4014,0.1608,0.0906,7,,,,,
7079,0.034,0.0613,0.0348,0.0807,0.3159,0.4029,0.4312,0.3935,0.1507,0.0736,7,,,,,
7080,0.0298,0.0576,0.0427,0.0877,0.3022,0.4068,0.4283,0.4304,0.1581,0.0892,7,,,,,
7081,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7082,0.0344,0.0653,0.0567,0.095,0.3045,0.3842,0.4184,0.4014,0.1608,0.0906,7,,,,,
7083,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7084,0.0719,0.0935,0.1064,0.1419,0.2968,0.3662,0.3828,0.3492,0.2006,0.1394,7,,,,,
7085,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7086,0.0334,0.0631,0.061,0.1396,0.2921,0.3474,0.3968,0.3763,0.1811,0.1321,7,,,,,
7087,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7088,0.0315,0.0621,0.0401,0.0819,0.3084,0.4108,0.4119,0.4034,0.1477,0.0725,7,,,,,
7089,0.0298,0.0576,0.0427,0.0877,0.3022,0.4068,0.4283,0.4304,0.1581,0.0892,7,,,,,
7090,0.0288,0.0558,0.0367,0.0807,0.3159,0.4029,0.4276,0.3935,0.1507,0.0736,7,,,,,
7091,0.0303,0.0656,0.0384,0.0914,0.3204,0.406,0.4297,0.4165,0.152,0.0729,7,,,,,
7092,0.0315,0.0621,0.0401,0.0819,0.3084,0.4108,0.4119,0.4034,0.1477,0.0725,7,,,,,
7093,0.0344,0.0653,0.0567,0.095,0.3045,0.3842,0.4184,0.4014,0.1608,0.0906,7,,,,,
7094,0.0469,0.0753,0.0885,0.1284,0.3019,0.38,0.399,0.3661,0.2002,0.1353,7,,,,,
7095,0.0344,0.0653,0.0567,0.095,0.3045,0.3842,0.4184,0.4014,0.1608,0.0906,7,,,,,
7096,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7097,0.055,0.0885,0.0714,0.1419,0.2968,0.3662,0.3982,0.3492,0.2006,0.1394,7,,,,,
7098,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7099,0.055,0.0885,0.0714,0.1419,0.2968,0.3662,0.3982,0.3492,0.2006,0.1394,7,,,,,
7100,0.0719,0.0935,0.1064,0.1419,0.2968,0.3662,0.3828,0.3492,0.2006,0.1394,7,,,,,
7101,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7102,0.0385,0.0699,0.0526,0.0877,0.3022,0.4068,0.4392,0.4304,0.1581,0.0892,7,,,,,
7103,0.0303,0.0573,0.0351,0.0882,0.3194,0.4117,0.4275,0.4102,0.1512,0.0731,7,,,,,
7104,0.0334,0.0631,0.061,0.1396,0.2921,0.3474,0.3968,0.3763,0.1811,0.1321,7,,,,,
7105,0.0252,0.0592,0.0373,0.0882,0.3194,0.4117,0.4352,0.4102,0.1512,0.0731,7,,,,,
7106,0.0288,0.0558,0.0367,0.0807,0.3159,0.4029,0.4276,0.3935,0.1507,0.0736,7,,,,,
7107,0.055,0.0885,0.0714,0.1419,0.2968,0.3662,0.3982,0.3492,0.2006,0.1394,7,,,,,
7108,0.0385,0.0699,0.0526,0.0877,0.3022,0.4068,0.4392,0.4304,0.1581,0.0892,7,,,,,
7109,0.0252,0.0592,0.0373,0.0882,0.3194,0.4117,0.4352,0.4102,0.1512,0.0731,7,,,,,
7110,0.055,0.0885,0.0714,0.1419,0.2968,0.3662,0.3982,0.3492,0.2006,0.1394,7,,,,,
7111,0.0288,0.0622,0.0384,0.095,0.3045,0.3842,0.4074,0.4014,0.1608,0.0906,7,,,,,
7112,0.0385,0.0699,0.0526,0.0877,0.3022,0.4068,0.4392,0.4304,0.1581,0.0892,7,,,,,
7113,0.0304,0.0671,0.0401,0.0947,0.3061,0.3891,0.387,0.3986,0.1563,0.0766,7,,,,,
7114,0.0321,0.0594,0.0336,0.0807,0.3159,0.4029,0.4108,0.3935,0.1507,0.0736,7,,,,,
7115,0.0298,0.0576,0.0427,0.0877,0.3022,0.4068,0.4283,0.4304,0.1581,0.0892,7,,,,,
7116,0.034,0.0613,0.0348,0.0807,0.3159,0.4029,0.4312,0.3935,0.1507,0.0736,7,,,,,
7117,0.033,0.0613,0.0315,0.0882,0.3194,0.4117,0.4348,0.4102,0.1512,0.0731,7,,,,,
7118,0.0321,0.0594,0.0336,0.0807,0.3159,0.4029,0.4108,0.3935,0.1507,0.0736,7,,,,,
7119,0.0462,0.0764,0.0496,0.142,0.2881,0.353,0.3905,0.3548,0.1874,0.1323,7,,,,,
7120,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7121,0.0316,0.063,0.0396,0.0982,0.318,0.3944,0.422,0.4196,0.1526,0.0761,7,,,,,
7122,0.0352,0.0616,0.0415,0.095,0.3045,0.3842,0.4156,0.4014,0.1608,0.0906,7,,,,,
7123,0.0321,0.0594,0.0336,0.0807,0.3159,0.4029,0.4108,0.3935,0.1507,0.0736,7,,,,,
7124,0.0301,0.0581,0.0367,0.0807,0.3159,0.4029,0.4259,0.3935,0.1507,0.0736,7,,,,,
7125,0.037,0.0704,0.0555,0.142,0.2881,0.353,0.3853,0.3548,0.1874,0.1323,7,,,,,
7126,0.055,0.0885,0.0714,0.1419,0.2968,0.3662,0.3982,0.3492,0.2006,0.1394,7,,,,,
7127,0.0321,0.0594,0.0336,0.0807,0.3159,0.4029,0.4108,0.3935,0.1507,0.0736,7,,,,,
7128,0.0594,0.083,0.0736,0.095,0.3045,0.3842,0.4116,0.4014,0.1608,0.0906,7,,,,,
