sn,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,class,,,,,
4083,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4084,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4085,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4086,0.089,0.1088,0.0847,0.1369,0.2636,0.3049,0.3428,0.3125,0.1678,0.1087, galaxy,,,,,
4087,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165, galaxy,,,,,
4088,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4089,0.0905,0.1066,0.0903,0.1245,0.2538,0.2972,0.3042,0.3049,0.1521,0.0916, galaxy,,,,,
4090,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4091,0.0848,0.104,0.0832,0.1214,0.2643,0.3057,0.3216,0.3084,0.1436,0.0783, galaxy,,,,,
4092,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165, galaxy,,,,,
4093,0.0889,0.1102,0.0982,0.1245,0.2538,0.2972,0.31,0.3049,0.1521,0.0916, galaxy,,,,,
4094,0.0908,0.1158,0.0991,0.1312,0.2628,0.3101,0.3188,0.3119,0.1601,0.1049, galaxy,,,,,
4095,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4096,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4097,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4098,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4099,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786, galaxy,,,,,
4100,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4101,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4102,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4103,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4104,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718, galaxy,,,,,
4105,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745, galaxy,,,,,
4106,0.0846,0.1066,0.085,0.1193,0.2703,0.3164,0.3306,0.3224,0.1365,0.0718, galaxy,,,,,
4107,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4108,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4109,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753, galaxy,,,,,
4110,0.0866,0.1086,0.085,0.1335,0.2614,0.2988,0.326,0.3088,0.1692,0.1165, galaxy,,,,,
4111,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4112,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4113,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753, galaxy,,,,,
4114,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4115,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4116,0.0854,0.1064,0.0833,0.1245,0.2538,0.2972,0.314,0.3049,0.1521,0.0916, galaxy,,,,,
4117,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776, galaxy,,,,,
4118,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718, galaxy,,,,,
4119,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4120,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4121,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4122,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4123,0.0881,0.112,0.0976,0.1312,0.2628,0.3101,0.3188,0.3119,0.1601,0.1049, galaxy,,,,,
4124,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776, galaxy,,,,,
4125,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4126,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4127,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4128,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762, galaxy,,,,,
4129,0.0898,0.1064,0.0846,0.1189,0.2675,0.3111,0.3416,0.324,0.1404,0.0753, galaxy,,,,,
4130,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776, galaxy,,,,,
4131,0.0845,0.1044,0.0774,0.1164,0.2795,0.332,0.3528,0.3427,0.1422,0.0756, galaxy,,,,,
4132,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4133,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776, galaxy,,,,,
4134,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4135,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4136,0.0983,0.1164,0.1062,0.1369,0.2636,0.3049,0.3198,0.3125,0.1678,0.1087, galaxy,,,,,
4137,0.0871,0.1038,0.0846,0.1189,0.2675,0.3111,0.3154,0.324,0.1404,0.0753, galaxy,,,,,
4138,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753, galaxy,,,,,
4139,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4140,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776, galaxy,,,,,
4141,0.0889,0.1102,0.0982,0.1245,0.2538,0.2972,0.31,0.3049,0.1521,0.0916, galaxy,,,,,
4142,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4143,0.0828,0.1046,0.0852,0.1183,0.264,0.3095,0.3072,0.3137,0.1402,0.0797, galaxy,,,,,
4144,0.089,0.1088,0.0847,0.1369,0.2636,0.3049,0.3428,0.3125,0.1678,0.1087, galaxy,,,,,
4145,0.0889,0.1102,0.0982,0.1245,0.2538,0.2972,0.31,0.3049,0.1521,0.0916, galaxy,,,,,
4146,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4147,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718, galaxy,,,,,
4148,0.0848,0.104,0.0832,0.1214,0.2643,0.3057,0.3216,0.3084,0.1436,0.0783, galaxy,,,,,
4149,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776, galaxy,,,,,
4150,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4151,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4152,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4153,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4154,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4155,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762, galaxy,,,,,
4156,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4157,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745, galaxy,,,,,
4158,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4159,0.0843,0.1046,0.0822,0.1217,0.262,0.2984,0.3122,0.3086,0.1404,0.0792, galaxy,,,,,
4160,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4161,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4162,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4163,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745, galaxy,,,,,
4164,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4165,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165, galaxy,,,,,
4166,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4167,0.089,0.1088,0.0847,0.1369,0.2636,0.3049,0.3428,0.3125,0.1678,0.1087, galaxy,,,,,
4168,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797, galaxy,,,,,
4169,0.0908,0.1158,0.0991,0.1312,0.2628,0.3101,0.3188,0.3119,0.1601,0.1049, galaxy,,,,,
4170,0.0831,0.1028,0.0783,0.1171,0.2714,0.3255,0.3394,0.3279,0.1388,0.0762, galaxy,,,,,
4171,0.0864,0.1036,0.0852,0.1189,0.2675,0.3111,0.3206,0.324,0.1404,0.0753, galaxy,,,,,
4172,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4173,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718, galaxy,,,,,
4174,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4175,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4176,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4177,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4178,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762, galaxy,,,,,
4179,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4180,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4181,0.0845,0.1044,0.0774,0.1164,0.2795,0.332,0.3528,0.3427,0.1422,0.0756, galaxy,,,,,
4182,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4183,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4184,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745, galaxy,,,,,
4185,0.0861,0.1042,0.0815,0.1312,0.2628,0.3101,0.3394,0.3119,0.1601,0.1049, galaxy,,,,,
4186,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745, galaxy,,,,,
4187,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4188,0.0905,0.1066,0.0903,0.1245,0.2538,0.2972,0.3042,0.3049,0.1521,0.0916, galaxy,,,,,
4189,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4190,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745, galaxy,,,,,
4191,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797, galaxy,,,,,
4192,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4193,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4194,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718, galaxy,,,,,
4195,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4196,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4197,0.0843,0.1034,0.081,0.1163,0.2642,0.3108,0.319,0.32,0.1375,0.0745, galaxy,,,,,
4198,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4199,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4200,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776, galaxy,,,,,
4201,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4202,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4203,0.0866,0.1086,0.085,0.1335,0.2614,0.2988,0.326,0.3088,0.1692,0.1165, galaxy,,,,,
4204,0.0933,0.1194,0.1078,0.1369,0.2636,0.3049,0.315,0.3125,0.1678,0.1087, galaxy,,,,,
4205,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4206,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4207,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4208,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753, galaxy,,,,,
4209,0.0828,0.1046,0.0852,0.1183,0.264,0.3095,0.3072,0.3137,0.1402,0.0797, galaxy,,,,,
4210,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4211,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4212,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4213,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4214,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4215,0.0849,0.1062,0.0836,0.1217,0.262,0.2984,0.316,0.3086,0.1404,0.0792, galaxy,,,,,
4216,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4217,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776, galaxy,,,,,
4218,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4219,0.0881,0.112,0.0976,0.1312,0.2628,0.3101,0.3188,0.3119,0.1601,0.1049, galaxy,,,,,
4220,0.0983,0.1164,0.1062,0.1369,0.2636,0.3049,0.3198,0.3125,0.1678,0.1087, galaxy,,,,,
4221,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4222,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4223,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4224,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4225,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745, galaxy,,,,,
4226,0.0845,0.105,0.0821,0.1164,0.2795,0.332,0.3476,0.3427,0.1422,0.0756, galaxy,,,,,
4227,0.0857,0.1082,0.0821,0.1214,0.2643,0.3057,0.3144,0.3084,0.1436,0.0783, galaxy,,,,,
4228,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4229,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4230,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4231,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4232,0.0849,0.1062,0.0836,0.1217,0.262,0.2984,0.316,0.3086,0.1404,0.0792, galaxy,,,,,
4233,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4234,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4235,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776, galaxy,,,,,
4236,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4237,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776, galaxy,,,,,
4238,0.0854,0.1064,0.0833,0.1245,0.2538,0.2972,0.314,0.3049,0.1521,0.0916, galaxy,,,,,
4239,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797, galaxy,,,,,
4240,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753, galaxy,,,,,
4241,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165, galaxy,,,,,
4242,0.0977,0.117,0.1036,0.1335,0.2614,0.2988,0.3068,0.3088,0.1692,0.1165, galaxy,,,,,
4243,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4244,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776, galaxy,,,,,
4245,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786, galaxy,,,,,
4246,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4247,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4248,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786, galaxy,,,,,
4249,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4250,0.0839,0.0998,0.0803,0.1195,0.2691,0.3191,0.3564,0.3239,0.1419,0.0776, galaxy,,,,,
4251,0.0819,0.1032,0.0796,0.1163,0.2642,0.3108,0.3274,0.32,0.1375,0.0745, galaxy,,,,,
4252,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797, galaxy,,,,,
4253,0.0865,0.1028,0.0808,0.1191,0.2761,0.3304,0.3428,0.3323,0.1445,0.0786, galaxy,,,,,
4254,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776, galaxy,,,,,
4255,0.0854,0.1064,0.0833,0.1245,0.2538,0.2972,0.314,0.3049,0.1521,0.0916, galaxy,,,,,
4256,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4257,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4258,0.0871,0.1038,0.0846,0.1189,0.2675,0.3111,0.3154,0.324,0.1404,0.0753, galaxy,,,,,
4259,0.0861,0.1042,0.0815,0.1312,0.2628,0.3101,0.3394,0.3119,0.1601,0.1049, galaxy,,,,,
4260,0.08,0.1038,0.0803,0.1193,0.2703,0.3164,0.3332,0.3224,0.1365,0.0718, galaxy,,,,,
4261,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776, galaxy,,,,,
4262,0.089,0.1088,0.0847,0.1369,0.2636,0.3049,0.3428,0.3125,0.1678,0.1087, galaxy,,,,,
4263,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4264,0.0866,0.1086,0.085,0.1335,0.2614,0.2988,0.326,0.3088,0.1692,0.1165, galaxy,,,,,
4265,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4266,0.0822,0.1054,0.079,0.1191,0.2761,0.3304,0.3594,0.3323,0.1445,0.0786, galaxy,,,,,
4267,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4268,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4269,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4270,0.0983,0.1164,0.1062,0.1369,0.2636,0.3049,0.3198,0.3125,0.1678,0.1087, galaxy,,,,,
4271,0.0889,0.1102,0.0982,0.1245,0.2538,0.2972,0.31,0.3049,0.1521,0.0916, galaxy,,,,,
4272,0.0846,0.1036,0.0847,0.1171,0.2714,0.3255,0.335,0.3279,0.1388,0.0762, galaxy,,,,,
4273,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4274,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762, galaxy,,,,,
4275,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786, galaxy,,,,,
4276,0.0854,0.1064,0.0833,0.1245,0.2538,0.2972,0.314,0.3049,0.1521,0.0916, galaxy,,,,,
4277,0.0848,0.102,0.0792,0.1195,0.2691,0.3191,0.323,0.3239,0.1419,0.0776, galaxy,,,,,
4278,0.0831,0.1028,0.0783,0.1171,0.2714,0.3255,0.3394,0.3279,0.1388,0.0762, galaxy,,,,,
4279,0.086,0.1034,0.0832,0.1222,0.2681,0.3072,0.3188,0.3076,0.1472,0.0819, galaxy,,,,,
4280,0.0803,0.1032,0.0786,0.1191,0.2761,0.3304,0.3588,0.3323,0.1445,0.0786, galaxy,,,,,
4281,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4282,0.0898,0.1048,0.0858,0.1222,0.2681,0.3072,0.3194,0.3076,0.1472,0.0819, galaxy,,,,,
4283,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4284,0.0882,0.1054,0.0825,0.1183,0.264,0.3095,0.3328,0.3137,0.1402,0.0797, galaxy,,,,,
4285,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
4286,0.0861,0.1046,0.0847,0.1245,0.2538,0.2972,0.3396,0.3049,0.1521,0.0916, galaxy,,,,,
4287,0.0831,0.1028,0.0783,0.1171,0.2714,0.3255,0.3394,0.3279,0.1388,0.0762, galaxy,,,,,
4288,0.0831,0.1028,0.0783,0.1171,0.2714,0.3255,0.3394,0.3279,0.1388,0.0762, galaxy,,,,,
4289,0.0861,0.1048,0.0837,0.1189,0.2675,0.3111,0.3454,0.324,0.1404,0.0753, galaxy,,,,,
4290,0.0839,0.1032,0.0786,0.1164,0.2795,0.332,0.3538,0.3427,0.1422,0.0756, galaxy,,,,,
4291,0.0831,0.1028,0.0783,0.1171,0.2714,0.3255,0.3394,0.3279,0.1388,0.0762, galaxy,,,,,
4292,0.0872,0.1036,0.0791,0.1195,0.2691,0.3191,0.3328,0.3239,0.1419,0.0776, galaxy,,,,,
4293,0.0838,0.105,0.0814,0.1164,0.2795,0.332,0.3452,0.3427,0.1422,0.0756, galaxy,,,,,
4294,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786, galaxy,,,,,
4295,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4296,0.0848,0.104,0.0802,0.1191,0.2761,0.3304,0.3442,0.3323,0.1445,0.0786, galaxy,,,,,
4297,0.0842,0.1018,0.0783,0.1171,0.2714,0.3255,0.3488,0.3279,0.1388,0.0762, galaxy,,,,,
4298,0.0845,0.1044,0.0774,0.1164,0.2795,0.332,0.3528,0.3427,0.1422,0.0756, galaxy,,,,,
4299,0.0844,0.1038,0.0824,0.1312,0.2628,0.3101,0.34,0.3119,0.1601,0.1049, galaxy,,,,,
4300,0.0864,0.1036,0.0852,0.1189,0.2675,0.3111,0.3206,0.324,0.1404,0.0753, galaxy,,,,,
4301,0.0869,0.1046,0.0821,0.1171,0.2714,0.3255,0.347,0.3279,0.1388,0.0762, galaxy,,,,,
4302,0.0841,0.1048,0.0821,0.1183,0.264,0.3095,0.346,0.3137,0.1402,0.0797, galaxy,,,,,
4303,0.089,0.1088,0.0847,0.1369,0.2636,0.3049,0.3428,0.3125,0.1678,0.1087, galaxy,,,,,
4304,0.0828,0.1046,0.0852,0.1183,0.264,0.3095,0.3072,0.3137,0.1402,0.0797, galaxy,,,,,
4305,0.0836,0.1028,0.0787,0.1195,0.2691,0.3191,0.3334,0.3239,0.1419,0.0776, galaxy,,,,,
4306,0.0883,0.1054,0.0874,0.1369,0.2636,0.3049,0.3328,0.3125,0.1678,0.1087, galaxy,,,,,
